"precinct","office","party_detailed","party_simplified","mode","votes","county_name","county_fips","jurisdiction_name","jurisdiction_fips","candidate","district","magnitude","dataverse","year","stage","state","special","writein","state_po","state_fips","state_cen","state_ic","date","readme_check"
"FAY 01","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",276,"WASHINGTON","05143","WASHINGTON","05143","AGAINST","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 01","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",254,"WASHINGTON","05143","WASHINGTON","05143","FOR","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 02","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",283,"WASHINGTON","05143","WASHINGTON","05143","AGAINST","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 02","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",149,"WASHINGTON","05143","WASHINGTON","05143","FOR","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 03","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",777,"WASHINGTON","05143","WASHINGTON","05143","AGAINST","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 03","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",481,"WASHINGTON","05143","WASHINGTON","05143","FOR","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 04","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",388,"WASHINGTON","05143","WASHINGTON","05143","AGAINST","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 04","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",270,"WASHINGTON","05143","WASHINGTON","05143","FOR","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 05","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",700,"WASHINGTON","05143","WASHINGTON","05143","AGAINST","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 05","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",263,"WASHINGTON","05143","WASHINGTON","05143","FOR","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 06","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",951,"WASHINGTON","05143","WASHINGTON","05143","AGAINST","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 06","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",521,"WASHINGTON","05143","WASHINGTON","05143","FOR","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 07","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",543,"WASHINGTON","05143","WASHINGTON","05143","AGAINST","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 07","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",214,"WASHINGTON","05143","WASHINGTON","05143","FOR","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 08","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",707,"WASHINGTON","05143","WASHINGTON","05143","AGAINST","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 08","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",318,"WASHINGTON","05143","WASHINGTON","05143","FOR","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 09A","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",306,"WASHINGTON","05143","WASHINGTON","05143","AGAINST","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 09A","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",178,"WASHINGTON","05143","WASHINGTON","05143","FOR","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 09B","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",452,"WASHINGTON","05143","WASHINGTON","05143","AGAINST","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 09B","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",269,"WASHINGTON","05143","WASHINGTON","05143","FOR","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 10","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",313,"WASHINGTON","05143","WASHINGTON","05143","AGAINST","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 10","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",191,"WASHINGTON","05143","WASHINGTON","05143","FOR","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 11","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",679,"WASHINGTON","05143","WASHINGTON","05143","AGAINST","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 11","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",478,"WASHINGTON","05143","WASHINGTON","05143","FOR","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 12","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",1039,"WASHINGTON","05143","WASHINGTON","05143","AGAINST","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 12","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",662,"WASHINGTON","05143","WASHINGTON","05143","FOR","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 13","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",405,"WASHINGTON","05143","WASHINGTON","05143","AGAINST","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 13","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",279,"WASHINGTON","05143","WASHINGTON","05143","FOR","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 14","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",172,"WASHINGTON","05143","WASHINGTON","05143","AGAINST","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 14","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",75,"WASHINGTON","05143","WASHINGTON","05143","FOR","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 15","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",255,"WASHINGTON","05143","WASHINGTON","05143","AGAINST","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 15","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",218,"WASHINGTON","05143","WASHINGTON","05143","FOR","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 16","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",52,"WASHINGTON","05143","WASHINGTON","05143","AGAINST","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 16","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",20,"WASHINGTON","05143","WASHINGTON","05143","FOR","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 17","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",678,"WASHINGTON","05143","WASHINGTON","05143","AGAINST","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 17","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",349,"WASHINGTON","05143","WASHINGTON","05143","FOR","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 18","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",548,"WASHINGTON","05143","WASHINGTON","05143","AGAINST","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 18","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",233,"WASHINGTON","05143","WASHINGTON","05143","FOR","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 19","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",853,"WASHINGTON","05143","WASHINGTON","05143","AGAINST","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 19","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",424,"WASHINGTON","05143","WASHINGTON","05143","FOR","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 20","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",853,"WASHINGTON","05143","WASHINGTON","05143","AGAINST","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 20","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",687,"WASHINGTON","05143","WASHINGTON","05143","FOR","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 21","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",449,"WASHINGTON","05143","WASHINGTON","05143","AGAINST","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 21","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",316,"WASHINGTON","05143","WASHINGTON","05143","FOR","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 22","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",704,"WASHINGTON","05143","WASHINGTON","05143","AGAINST","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 22","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",448,"WASHINGTON","05143","WASHINGTON","05143","FOR","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 23","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",565,"WASHINGTON","05143","WASHINGTON","05143","AGAINST","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 23","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",398,"WASHINGTON","05143","WASHINGTON","05143","FOR","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 24","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",197,"WASHINGTON","05143","WASHINGTON","05143","AGAINST","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 24","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",78,"WASHINGTON","05143","WASHINGTON","05143","FOR","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 25","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",531,"WASHINGTON","05143","WASHINGTON","05143","AGAINST","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 25","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",147,"WASHINGTON","05143","WASHINGTON","05143","FOR","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 26","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",489,"WASHINGTON","05143","WASHINGTON","05143","AGAINST","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 26","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",338,"WASHINGTON","05143","WASHINGTON","05143","FOR","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 27","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",760,"WASHINGTON","05143","WASHINGTON","05143","AGAINST","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 27","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",509,"WASHINGTON","05143","WASHINGTON","05143","FOR","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 28","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",601,"WASHINGTON","05143","WASHINGTON","05143","AGAINST","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 28","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",391,"WASHINGTON","05143","WASHINGTON","05143","FOR","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 29","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",446,"WASHINGTON","05143","WASHINGTON","05143","AGAINST","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 29","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",232,"WASHINGTON","05143","WASHINGTON","05143","FOR","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
"FAY 30","ISSUE NO. 3: A CONSTITUTIONAL AMENDMENT TO AMEND THE PROCESS FOR THE SUBMISSION, CHALLENGE, AND APPROVAL OF PROPOSED INITIATED ACTS, CONSTITUTIONAL AMENDMENTS, AND REFERENDA","","","TOTAL",596,"WASHINGTON","05143","WASHINGTON","05143","AGAINST","STATEWIDE",1,"STATE",2020,"GEN","ARKANSAS","FALSE","FALSE","AR","05","71","42","2020-11-03","FALSE"
